,player_id,nickname,firstname,lastname,birth_date,player_name,team_id,jersey_number,minutes_played,is_starter,game_id
10526,7961,C. Adam,Charlie,Adam,1985-12-10,Charlie Adam,1639,0,14,False,2499985
10527,8416,G. Murray,Glenn,Murray,1983-09-25,Glenn Murray,1651,0,73,True,2499985
10528,15526,P. Groß,Pascal,Groß,1991-06-15,Pascal Groß,1651,0,81,True,2499985
10529,247248,S. March,Solly,March,1994-07-20,Solly March,1651,0,88,True,2499985
10530,8242,S. Duffy,Shane,Duffy,1992-01-01,Shane Duffy,1651,0,95,True,2499985
10531,61390,M. Ryan,Mathew,Ryan,1992-04-08,Mathew Ryan,1651,0,95,True,2499985
10532,9097,L. Dunk,Lewis,Dunk,1991-11-21,Lewis Dunk,1651,0,95,True,2499985
10533,8086,D. Stephens,Dale,Stephens,1989-12-12,Dale Stephens,1651,0,95,True,2499985
10534,26495,G. Bong,Gaëtan,Bong Songo,1988-04-25,Gaëtan Bong Songo,1651,0,95,True,2499985
10535,91381,J. Izquierdo,José Heriberto,Izquierdo Mena,1992-07-07,José Heriberto Izquierdo Mena,1651,0,95,True,2499985
10536,466,D. Pröpper,Davy,Pröpper,1991-09-02,Davy Pröpper,1651,0,95,True,2499985
10537,20855,E. Schelotto,Matias Ezequiel,Schelotto,1989-05-23,Matias Ezequiel Schelotto,1651,0,95,True,2499985
10538,4255,L. Ulloa,José Leonardo,Ulloa,1986-07-26,José Leonardo Ulloa,1651,0,22,False,2499985
10539,61961,B. Kayal,Beram,Kayal,1988-05-02,Beram Kayal,1651,0,14,False,2499985
10540,25950,A. Knockaert,Anthony,Knockaert,1991-11-20,Anthony Knockaert,1651,0,7,False,2499985
10541,8192,M. Olsson,Martin,Olsson,1988-05-17,Martin Olsson,10531,0,60,True,2499986
10542,77552,N. Dyer,Nathan,Dyer,1987-11-29,Nathan Dyer,10531,0,75,True,2499986
10543,246866,A. Mawson,Alfie,Mawson,1994-01-19,Alfie Mawson,10531,0,95,True,2499986
10544,61962,Sung-Yeung Ki,Sung-Yeung,Ki,1989-01-24,Sung-Yeung Ki,10531,0,95,True,2499986
10545,8976,T. Carroll,Tom,Carroll,1992-05-28,Tom Carroll,10531,0,95,True,2499986
10546,284,M. van der Hoorn,Mike,van der Hoorn,1992-10-15,Mike van der Hoorn,10531,0,95,True,2499986
10547,21164,F. Fernández,Federico,Fernández,1989-02-21,Federico Fernández,10531,0,95,True,2499986
10548,7847,Ł. Fabiański,Łukasz,Fabiański,1985-04-18,Łukasz Fabiański,10531,0,95,True,2499986
10549,10252,S. Clucas,Sam,Clucas,1990-09-25,Sam Clucas,10531,0,95,True,2499986
10550,8336,K. Naughton,Kyle,Naughton,1988-11-11,Kyle Naughton,10531,0,95,True,2499986
10551,25571,J. Ayew,Jordan,Ayew,1991-09-11,Jordan Ayew,10531,0,92,True,2499986
10552,25572,A. Ayew,André,Ayew Pelé,1989-12-17,André Ayew Pelé,10531,0,35,False,2499986
10553,343951,T. Abraham,Tammy,Abraham,1997-10-02,Tammy Abraham,10531,0,20,False,2499986
10554,8498,A. King,Andy,King,1988-10-29,Andy King,10531,0,3,False,2499986
10555,8284,A. Lennon,Aaron ,Lennon,1987-04-16,Aaron  Lennon,1646,0,75,True,2499986
10556,9127,S. Vokes,Sam,Vokes,1989-10-21,Sam Vokes,1646,0,82,True,2499986
10557,93,J. Guðmunds­son,Johann ,Berg Guðmunds­son,1990-10-27,Johann  Berg Guðmunds­son,1646,0,86,True,2499986
10558,10108,K. Long,Kevin,Long,1990-08-18,Kevin Long,1646,0,95,True,2499986
10559,8125,J. Cork,Jack,Cork,1989-06-25,Jack Cork,1646,0,95,True,2499986
10560,8944,B. Mee,Ben,Mee,1989-09-21,Ben Mee,1646,0,95,True,2499986
10561,8980,J. Hendrick,Jeff,Hendrick,1992-01-31,Jeff Hendrick,1646,0,95,True,2499986
10562,9164,C. Taylor,Charlie,Taylor,1993-09-18,Charlie Taylor,1646,0,95,True,2499986
10563,8643,M. Lowton,Matthew,Lowton,1989-06-09,Matthew Lowton,1646,0,95,True,2499986
10564,9123,A. Barnes,Ashley,Barnes,1989-10-30,Ashley Barnes,1646,0,95,True,2499986
10565,12242,N. Pope,Nick,Pope,1992-04-19,Nick Pope,1646,0,95,True,2499986
10566,11294,S. Arfield,Scott,Arfield,1988-11-01,Scott Arfield,1646,0,20,False,2499986
10567,9179,N. Wells,Nahki,Wells,1990-06-01,Nahki Wells,1646,0,13,False,2499986
10568,270828,G. N'Koudou,Georges-Kevin,N'Koudou Mbida,1995-02-13,Georges-Kevin N'Koudou Mbida,1646,0,9,False,2499986
10569,105338,H. Mkhitaryan,Henrikh,Mkhitaryan,1989-01-21,Henrikh Mkhitaryan,1609,0,65,True,2499987
10570,120339,Mohamed Elneny,Mohamed Naser,Elsayed Elneny,1992-07-11,Mohamed Naser Elsayed Elneny,1609,0,65,True,2499987
10571,49876,G. Xhaka,Granit,Xhaka,1992-09-27,Granit Xhaka,1609,0,86,True,2499987
10572,25867,P. Aubameyang,Pierre-Emerick,Aubameyang,1989-06-18,Pierre-Emerick Aubameyang,1609,0,95,True,2499987
10573,20612,S. Mustafi,Shkodran,Mustafi,1992-04-17,Shkodran Mustafi,1609,0,95,True,2499987
10574,3560,Nacho Monreal,Ignacio,Monreal Eraso,1986-02-26,Ignacio Monreal Eraso,1609,0,95,True,2499987
10575,7873,J. Wilshere,Jack,Wilshere,1992-01-01,Jack Wilshere,1609,0,95,True,2499987
10576,7855,L. Koscielny,Laurent,Koscielny,1985-09-10,Laurent Koscielny,1609,0,95,True,2499987
10577,167145,Bellerín,Héctor,Bellerín Moruno,1995-03-19,Héctor Bellerín Moruno,1609,0,95,True,2499987
10578,3319,M. Özil,Mesut,Özil,1988-10-15,Mesut Özil,1609,0,95,True,2499987
10579,7882,P. Čech,Petr,Čech,1982-05-20,Petr Čech,1609,0,95,True,2499987
10580,25413,A. Lacazette,Alexandre,Lacazette,1991-05-28,Alexandre Lacazette,1609,0,30,False,2499987
10581,230020,A. Iwobi,Alex,Iwobi,1996-05-03,Alex Iwobi,1609,0,30,False,2499987
10582,7945,D. Welbeck,Daniel Nii,Tackie Mensah Welbeck,1990-11-26,Daniel Nii Tackie Mensah Welbeck,1609,0,9,False,2499987
10583,14911,Son Heung-Min,Heung-Min,Son,1992-07-08,Heung-Min Son,1624,0,70,True,2499987
10584,13484,D. Alli,Bamidele,Alli,1996-04-11,Bamidele Alli,1624,0,85,True,2499987
10585,210044,E. Dier,Eric ,Dier,1994-01-15,Eric  Dier,1624,0,95,True,2499987
10586,8945,K. Trippier,Kieran,Trippier,1990-09-19,Kieran Trippier,1624,0,95,True,2499987
10587,8717,H. Kane,Harry,Kane,1993-07-28,Harry Kane,1624,0,95,True,2499987
10588,54,C. Eriksen,Christian ,Dannemann Eriksen,1992-02-14,Christian  Dannemann Eriksen,1624,0,95,True,2499987
10589,48,J. Vertonghen,Jan,Vertonghen,1987-04-24,Jan Vertonghen,1624,0,95,True,2499987
10590,11152,M. Dembélé,Moussa Sidi Yaya,Dembélé,1987-07-16,Moussa Sidi Yaya Dembélé,1624,0,95,True,2499987
10591,136441,B. Davies,Ben,Davies,1993-04-24,Ben Davies,1624,0,95,True,2499987
10592,257762,D. Sánchez,Davinson,Sánchez Mina,1996-06-12,Davinson Sánchez Mina,1624,0,95,True,2499987
10593,25381,H. Lloris,Hugo,Lloris,1986-12-26,Hugo Lloris,1624,0,95,True,2499987
10594,20441,E. Lamela,Erik,Lamela,1992-03-04,Erik Lamela,1624,0,25,False,2499987
10595,61967,V. Wanyama,Victor,Wanyama,1991-06-25,Victor Wanyama,1624,0,10,False,2499987
10596,189821,M. Zeegelaar,Marvin ,Zeegelaar,1990-08-12,Marvin  Zeegelaar,1644,0,57,True,2499988
10597,3348,Deulofeu,Gerard,Deulofeu Lázaro,1994-03-13,Gerard Deulofeu Lázaro,1644,0,75,True,2499988
10598,377071,Richarlison,Richarlison,de Andrade,1997-05-10,Richarlison de Andrade,1644,0,83,True,2499988
10599,92899,J. Holebas,José,Holebas,1984-06-27,José Holebas,1644,0,94,True,2499988
10600,25798,E. Capoue,Etienne,Capoue,1988-07-11,Etienne Capoue,1644,0,94,True,2499988
10601,28292,A. Doucouré,Abdoulaye,Doucouré,1993-01-01,Abdoulaye Doucouré,1644,0,94,True,2499988
10602,160,D. Janmaat,Daryl,Janmaat,1989-07-22,Daryl Janmaat,1644,0,94,True,2499988
10603,14688,S. Prödl,Sebastian,Prödl,1987-06-21,Sebastian Prödl,1644,0,94,True,2499988
10604,92864,O. Karnezis,Orestis,Karnezis,1985-07-11,Orestis Karnezis,1644,0,94,True,2499988
10605,8889,A. Mariappa,Adrian,Mariappa,1986-10-03,Adrian Mariappa,1644,0,94,True,2499988
10606,8903,T. Deeney,Troy,Deeney,1988-06-29,Troy Deeney,1644,0,94,True,2499988
10607,20593,R. Pereyra,Roberto Maximiliano,Pereyra,1991-01-07,Roberto Maximiliano Pereyra,1644,0,37,False,2499988
10608,291528,D. Lukebakio,Dodi,Lukebakio,1997-09-24,Dodi Lukebakio,1644,0,19,False,2499988
10609,10663,A. Gray,Andre,Gray,1991-06-26,Andre Gray,1644,0,11,False,2499988
10610,70965,João Mário,João Mário,Naval da Costa Eduardo ,1993-01-19,João Mário Naval da Costa Eduardo ,1633,0,77,True,2499988
10611,14703,M. Arnautović,Marko,Arnautović,1989-04-19,Marko Arnautović,1633,0,84,True,2499988
10612,7941,J. Hernández,Javier,Hernández Balcázar,1988-06-01,Javier Hernández Balcázar,1633,0,88,True,2499988
10613,21100,A. Ogbonna,Angelo,Obinze Ogbonna,1988-05-23,Angelo Obinze Ogbonna,1633,0,94,True,2499988
10614,37725,C. Kouyaté,Cheikhou,Kouyaté,1989-12-21,Cheikhou Kouyaté,1633,0,94,True,2499988
10615,3582,Adrián,Adrián,San Miguel del Castillo,1987-01-03,Adrián San Miguel del Castillo,1633,0,94,True,2499988
10616,8677,M. Antonio,Michail,Antonio,1990-03-28,Michail Antonio,1633,0,94,True,2499988
10617,8005,J. Collins,James Michael,Collins,1983-08-23,James Michael Collins,1633,0,94,True,2499988
10618,8313,P. Zabaleta,Pablo Javier,Zabaleta Girod,1985-01-16,Pablo Javier Zabaleta Girod,1633,0,94,True,2499988
10619,8561,M. Noble,Mark,Noble,1987-05-08,Mark Noble,1633,0,94,True,2499988
10620,8582,A. Cresswell,Aaron,Cresswell,1989-12-15,Aaron Cresswell,1633,0,94,True,2499988
10621,224206,S. Byram,Sam,Byram,1993-09-16,Sam Byram,1633,0,17,False,2499988
10622,379209,D. Rice,Declan,Rice,1999-01-14,Declan Rice,1633,0,10,False,2499988
10623,280157,J. Hugill,Jordan,Hugill,1992-06-04,Jordan Hugill,1633,0,6,False,2499988
10624,9285,C. Daniels,Charlie,Daniels,1986-09-07,Charlie Daniels,1659,0,48,True,2499989
10625,62224,R. Fraser,Ryan,Fraser,1994-02-24,Ryan Fraser,1659,0,65,True,2499989
10626,11669,C. Wilson,Callum,Wilson,1992-02-27,Callum Wilson,1659,0,75,True,2499989
10627,9277,S. Cook,Steve,Cook,1991-04-19,Steve Cook,1659,0,97,True,2499989
10628,7989,D. Gosling,Dan,Gosling,1990-02-02,Dan Gosling,1659,0,97,True,2499989
10629,8959,J. Stanislas,Junior,Stanislas,1989-11-26,Junior Stanislas,1659,0,97,True,2499989
10630,302518,L. Cook,Lewis,Cook,1997-02-03,Lewis Cook,1659,0,97,True,2499989
10631,8726,A. Begović,Asmir,Begović,1987-06-20,Asmir Begović,1659,0,97,True,2499989
10632,134102,N. Aké,Nathan,Aké,1995-02-18,Nathan Aké,1659,0,97,True,2499989
10633,9279,S. Francis,Simon,Francis,1985-02-16,Simon Francis,1659,0,97,True,2499989
10634,9637,J. King,Joshua,King,1992-01-15,Joshua King,1659,0,97,True,2499989
10635,8460,A. Smith,Adam,Smith,1991-04-29,Adam Smith,1659,0,49,False,2499989
10636,245813,L. Mousset,Lys,Mousset,1996-02-08,Lys Mousset,1659,0,32,False,2499989
10637,8296,J. Defoe,Jermain ,Defoe,1982-10-07,Jermain  Defoe,1659,0,22,False,2499989
10638,254898,Kenedy,Robert Kenedy,Nunes do Nascimento,1996-02-08,Robert Kenedy Nunes do Nascimento,1613,0,66,True,2499989
10639,12536,D. Gayle,Dwight,Gayle,1990-10-17,Dwight Gayle,1613,0,80,True,2499989
10640,9227,M. Ritchie,Matt,Ritchie,1989-09-10,Matt Ritchie,1613,0,86,True,2499989
10641,7967,J. Shelvey,Jonjo,Shelvey,1992-02-27,Jonjo Shelvey,1613,0,97,True,2499989
10642,8620,M. Diamé,Mohamed,Diamé,1987-06-14,Mohamed Diamé,1613,0,97,True,2499989
10643,252365,D. Yedlin,DeAndre,Yedlin,1993-07-09,DeAndre Yedlin,1613,0,97,True,2499989
10644,104851,M. Dúbravka,Martin,Dúbravka,1989-01-15,Martin Dúbravka,1613,0,97,True,2499989
10645,3523,F. Lejeune,Florian,Lejeune,1991-05-20,Florian Lejeune,1613,0,97,True,2499989
10646,8833,J. Lascelles,Jamal,Lascelles,1993-11-11,Jamal Lascelles,1613,0,97,True,2499989
10647,230883,Ayoze Pérez,Ayoze,Pérez Gutiérrez,1993-07-29,Ayoze Pérez Gutiérrez,1613,0,97,True,2499989
10648,7978,P. Dummett,Paul,Dummett,1991-09-26,Paul Dummett,1613,0,97,True,2499989
10649,70215,C. Atsu,Christian ,Atsu Twasam,1992-01-10,Christian  Atsu Twasam,1613,0,31,False,2499989
10650,134294,I. Hayden,Isaac,Hayden,1995-03-22,Isaac Hayden,1613,0,17,False,2499989
10651,3436,Javi Manquillo,Javier,Manquillo Gaitán,1994-05-05,Javier Manquillo Gaitán,1613,0,11,False,2499989
10652,25867,P. Aubameyang,Pierre-Emerick,Aubameyang,1989-06-18,Pierre-Emerick Aubameyang,1609,0,94,True,2499990
10653,20612,S. Mustafi,Shkodran,Mustafi,1992-04-17,Shkodran Mustafi,1609,0,94,True,2499990
10654,14869,S. Kolašinac,Sead,Kolašinac,1993-06-20,Sead Kolašinac,1609,0,94,True,2499990
10655,105338,H. Mkhitaryan,Henrikh,Mkhitaryan,1989-01-21,Henrikh Mkhitaryan,1609,0,94,True,2499990
10656,7945,D. Welbeck,Daniel Nii,Tackie Mensah Welbeck,1990-11-26,Daniel Nii Tackie Mensah Welbeck,1609,0,94,True,2499990
10657,7855,L. Koscielny,Laurent,Koscielny,1985-09-10,Laurent Koscielny,1609,0,94,True,2499990
10658,167145,Bellerín,Héctor,Bellerín Moruno,1995-03-19,Héctor Bellerín Moruno,1609,0,94,True,2499990
10659,3319,M. Özil,Mesut,Özil,1988-10-15,Mesut Özil,1609,0,94,True,2499990
10660,7870,A. Ramsey,Aaron,Ramsey,1990-12-26,Aaron Ramsey,1609,0,94,True,2499990
10661,7882,P. Čech,Petr,Čech,1982-05-20,Petr Čech,1609,0,94,True,2499990
10662,49876,G. Xhaka,Granit,Xhaka,1992-09-27,Granit Xhaka,1609,0,94,True,2499990
10663,8277,K. Walker,Kyle,Walker,1990-05-28,Kyle Walker,1625,0,74,True,2499990
10664,8325,S. Agüero,Sergio Leonel,Agüero del Castillo,1988-06-02,Sergio Leonel Agüero del Castillo,1625,0,84,True,2499990
10665,8317,David Silva,David Josué,Jiménez Silva,1986-01-08,David Josué Jiménez Silva,1625,0,89,True,2499990
10666,265673,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,1994-08-10,Bernardo Mota Veiga de Carvalho e Silva,1625,0,94,True,2499990
10667,245364,L. Sané,Leroy,Sané,1996-01-11,Leroy Sané,1625,0,94,True,2499990
10668,70083,Danilo,Danilo Luiz,da Silva,1991-07-15,Danilo Luiz da Silva,1625,0,94,True,2499990
10669,70086,N. Otamendi,Nicolás Hernán,Otamendi,1988-02-12,Nicolás Hernán Otamendi,1625,0,94,True,2499990
10670,14808,İ. Gündoğan,İlkay,Gündoğan,1990-10-24,İlkay Gündoğan,1625,0,94,True,2499990
10671,38021,K. De Bruyne,Kevin,De Bruyne,1991-06-28,Kevin De Bruyne,1625,0,94,True,2499990
10672,8307,V. Kompany,Vincent,Kompany,1986-04-10,Vincent Kompany,1625,0,94,True,2499990
10673,71654,Ederson,Ederson,Santana de Moraes,1993-08-17,Ederson Santana de Moraes,1625,0,94,True,2499990
10674,241564,O. Zinchenko,Oleksandr,Zinchenko,1996-12-15,Oleksandr Zinchenko,1625,0,20,False,2499990
10675,8324,Y. Touré,Gnégnéri Yaya,Touré,1983-05-13,Gnégnéri Yaya Touré,1625,0,10,False,2499990
10676,340386,Gabriel Jesus,Gabriel Fernando,de Jesus,1997-04-03,Gabriel Fernando de Jesus,1625,0,5,False,2499990
10677,77552,N. Dyer,Nathan,Dyer,1987-11-29,Nathan Dyer,10531,0,36,True,2499991
10678,284,M. van der Hoorn,Mike,van der Hoorn,1992-10-15,Mike van der Hoorn,10531,0,47,True,2499991
10679,8976,T. Carroll,Tom,Carroll,1992-05-28,Tom Carroll,10531,0,67,True,2499991
10680,246866,A. Mawson,Alfie,Mawson,1994-01-19,Alfie Mawson,10531,0,94,True,2499991
10681,61962,Sung-Yeung Ki,Sung-Yeung,Ki,1989-01-24,Sung-Yeung Ki,10531,0,94,True,2499991
10682,25571,J. Ayew,Jordan,Ayew,1991-09-11,Jordan Ayew,10531,0,94,True,2499991
10683,8192,M. Olsson,Martin,Olsson,1988-05-17,Martin Olsson,10531,0,94,True,2499991
10684,21164,F. Fernández,Federico,Fernández,1989-02-21,Federico Fernández,10531,0,94,True,2499991
10685,7847,Ł. Fabiański,Łukasz,Fabiański,1985-04-18,Łukasz Fabiański,10531,0,94,True,2499991
10686,10252,S. Clucas,Sam,Clucas,1990-09-25,Sam Clucas,10531,0,94,True,2499991
10687,8336,K. Naughton,Kyle,Naughton,1988-11-11,Kyle Naughton,10531,0,94,True,2499991
10688,25572,A. Ayew,André,Ayew Pelé,1989-12-17,André Ayew Pelé,10531,0,58,False,2499991
10689,179,L. Narsingh,Luciano,Narsingh,1990-09-13,Luciano Narsingh,10531,0,47,False,2499991
10690,343951,T. Abraham,Tammy,Abraham,1997-10-02,Tammy Abraham,10531,0,27,False,2499991
10691,25950,A. Knockaert,Anthony,Knockaert,1991-11-20,Anthony Knockaert,1651,0,80,True,2499991
10692,8416,G. Murray,Glenn,Murray,1983-09-25,Glenn Murray,1651,0,83,True,2499991
10693,8242,S. Duffy,Shane,Duffy,1992-01-01,Shane Duffy,1651,0,94,True,2499991
10694,61390,M. Ryan,Mathew,Ryan,1992-04-08,Mathew Ryan,1651,0,94,True,2499991
10695,9097,L. Dunk,Lewis,Dunk,1991-11-21,Lewis Dunk,1651,0,94,True,2499991
10696,8086,D. Stephens,Dale,Stephens,1989-12-12,Dale Stephens,1651,0,94,True,2499991
10697,26495,G. Bong,Gaëtan,Bong Songo,1988-04-25,Gaëtan Bong Songo,1651,0,94,True,2499991
10698,91381,J. Izquierdo,José Heriberto,Izquierdo Mena,1992-07-07,José Heriberto Izquierdo Mena,1651,0,94,True,2499991
10699,466,D. Pröpper,Davy,Pröpper,1991-09-02,Davy Pröpper,1651,0,94,True,2499991
10700,20855,E. Schelotto,Matias Ezequiel,Schelotto,1989-05-23,Matias Ezequiel Schelotto,1651,0,94,True,2499991
10701,15526,P. Groß,Pascal,Groß,1991-06-15,Pascal Groß,1651,0,92,True,2499991
10702,247248,S. March,Solly,March,1994-07-20,Solly March,1651,0,14,False,2499991
10703,120,J. Locadia,Jürgen,Locadia,1993-11-07,Jürgen Locadia,1651,0,11,False,2499991
10704,61961,B. Kayal,Beram,Kayal,1988-05-02,Beram Kayal,1651,0,2,False,2499991
10705,10108,K. Long,Kevin,Long,1990-08-18,Kevin Long,1646,0,95,True,2499992
10706,8433,S. Ward,Stephen,Ward,1985-08-20,Stephen Ward,1646,0,95,True,2499992
10707,8125,J. Cork,Jack,Cork,1989-06-25,Jack Cork,1646,0,95,True,2499992
10708,8944,B. Mee,Ben,Mee,1989-09-21,Ben Mee,1646,0,95,True,2499992
10709,93,J. Guðmunds­son,Johann ,Berg Guðmunds­son,1990-10-27,Johann  Berg Guðmunds­son,1646,0,95,True,2499992
10710,8980,J. Hendrick,Jeff,Hendrick,1992-01-31,Jeff Hendrick,1646,0,95,True,2499992
10711,8284,A. Lennon,Aaron ,Lennon,1987-04-16,Aaron  Lennon,1646,0,95,True,2499992
10712,8643,M. Lowton,Matthew,Lowton,1989-06-09,Matthew Lowton,1646,0,95,True,2499992
10713,9123,A. Barnes,Ashley,Barnes,1989-10-30,Ashley Barnes,1646,0,95,True,2499992
10714,12242,N. Pope,Nick,Pope,1992-04-19,Nick Pope,1646,0,95,True,2499992
10715,8925,A. Westwood,Ashley,Westwood,1990-04-01,Ashley Westwood,1646,0,95,True,2499992
10716,8144,J. Ward-Prowse,James ,Ward-Prowse,1994-11-01,James  Ward-Prowse,1619,0,69,True,2499992
10717,7899,Oriol Romeu,Oriol,Romeu Vidal,1991-09-24,Oriol Romeu Vidal,1619,0,76,True,2499992
10718,383,D. Tadić,Dušan,Tadić,1988-11-20,Dušan Tadić,1619,0,82,True,2499992
10719,8136,J. Stephens,Jack,Stephens,1994-01-27,Jack Stephens,1619,0,95,True,2499992
10720,7885,R. Bertrand,Ryan,Bertrand,1989-08-05,Ryan Bertrand,1619,0,95,True,2499992
10721,268776,W. Hoedt,Wesley,Hoedt,1994-03-06,Wesley Hoedt,1619,0,95,True,2499992
10722,29640,M. Lemina,Mario,Lemina,1993-09-01,Mario Lemina,1619,0,95,True,2499992
10723,86239,G. Carrillo,Guido Marcelo,Carrillo,1991-05-25,Guido Marcelo Carrillo,1619,0,95,True,2499992
10724,70389,Cédric Soares,Cédric Ricardo,Alves Soares,1991-08-31,Cédric Ricardo Alves Soares,1619,0,95,True,2499992
10725,8116,N. Redmond,Nathan,Redmond,1994-03-06,Nathan Redmond,1619,0,95,True,2499992
10726,8580,A. McCarthy,Alex,McCarthy,1989-12-03,Alex McCarthy,1619,0,95,True,2499992
10727,302520,J. Sims,Joshua,Sims,1997-03-28,Joshua Sims,1619,0,26,False,2499992
10728,215983,S. Boufal,Sofiane,Boufal,1993-09-17,Sofiane Boufal,1619,0,19,False,2499992
10729,20857,M. Gabbiadini,Manolo,Gabbiadini,1991-11-26,Manolo Gabbiadini,1619,0,13,False,2499992
10730,8554,J. Tomkins,James,Tomkins,1989-03-29,James Tomkins,1628,0,86,True,2499993
10731,8471,A. Townsend,Andros,Townsend,1991-07-16,Andros Townsend,1628,0,88,True,2499993
10732,8425,W. Hennessey,Wayne ,Hennessey,1987-01-24,Wayne  Hennessey,1628,0,95,True,2499993
10733,127537,L. Milivojević,Luka,Milivojević,1991-04-07,Luka Milivojević,1628,0,95,True,2499993
10734,454,P. van Aanholt,Patrick ,van Aanholt,1990-08-29,Patrick  van Aanholt,1628,0,95,True,2499993
10735,397168,T. Fosu-Mensah,Timothy,Fosu-Mensah,1998-01-02,Timothy Fosu-Mensah,1628,0,95,True,2499993
10736,240559,J. Riedewald,Jaïro,Riedewald,1996-09-09,Jaïro Riedewald,1628,0,95,True,2499993
10737,8623,J. McArthur,James,McArthur,1987-10-07,James McArthur,1628,0,95,True,2499993
10738,38031,C. Benteke,Christian,Benteke Liolo,1990-12-03,Christian Benteke Liolo,1628,0,95,True,2499993
10739,55224,A. Sørloth,Alexander,Sørloth,1995-12-05,Alexander Sørloth,1628,0,95,True,2499993
10740,486252,A. Wan-Bissaka,Aaron,Wan-Bissaka,1997-11-26,Aaron Wan-Bissaka,1628,0,95,True,2499993
10741,8583,D. Delaney,Damien,Delaney,1981-07-20,Damien Delaney,1628,0,9,False,2499993
10742,8049,Lee Chung-Yong,Chung-Yong,Lee,1988-07-02,Chung-Yong Lee,1628,0,7,False,2499993
10743,20441,E. Lamela,Erik,Lamela,1992-03-04,Erik Lamela,1624,0,67,True,2499993
10744,11152,M. Dembélé,Moussa Sidi Yaya,Dembélé,1987-07-16,Moussa Sidi Yaya Dembélé,1624,0,81,True,2499993
10745,210044,E. Dier,Eric ,Dier,1994-01-15,Eric  Dier,1624,0,95,True,2499993
10746,8717,H. Kane,Harry,Kane,1993-07-28,Harry Kane,1624,0,95,True,2499993
10747,54,C. Eriksen,Christian ,Dannemann Eriksen,1992-02-14,Christian  Dannemann Eriksen,1624,0,95,True,2499993
10748,13484,D. Alli,Bamidele,Alli,1996-04-11,Bamidele Alli,1624,0,95,True,2499993
10749,136441,B. Davies,Ben,Davies,1993-04-24,Ben Davies,1624,0,95,True,2499993
10750,61967,V. Wanyama,Victor,Wanyama,1991-06-25,Victor Wanyama,1624,0,95,True,2499993
10751,257762,D. Sánchez,Davinson,Sánchez Mina,1996-06-12,Davinson Sánchez Mina,1624,0,95,True,2499993
10752,25785,S. Aurier,Serge,Aurier,1992-12-24,Serge Aurier,1624,0,95,True,2499993
10753,25381,H. Lloris,Hugo,Lloris,1986-12-26,Hugo Lloris,1624,0,95,True,2499993
10754,40765,Lucas Moura,Lucas,Rodrigues Moura da Silva,1992-08-13,Lucas Rodrigues Moura da Silva,1624,0,28,False,2499993
10755,14911,Son Heung-Min,Heung-Min,Son,1992-07-08,Heung-Min Son,1624,0,14,False,2499993
10756,283142,D. Gray,Demarai,Gray,1996-06-28,Demarai Gray,1631,0,63,True,2499994
10757,149019,D. Simpson,Danny,Simpson,1987-01-04,Danny Simpson,1631,0,64,True,2499994
10758,8480,K. Schmeichel,Kasper,Schmeichel,1986-11-05,Kasper Schmeichel,1631,0,96,True,2499994
10759,8653,H. Maguire,Harry ,Maguire,1993-03-05,Harry  Maguire,1631,0,96,True,2499994
10760,8488,W. Morgan,Wes,Morgan,1984-01-21,Wes Morgan,1631,0,96,True,2499994
10761,265366,W. Ndidi,Onyinye Wilfred,Ndidi,1996-12-16,Onyinye Wilfred Ndidi,1631,0,96,True,2499994
10762,350976,B. Chilwell,Ben,Chilwell,1996-12-21,Ben Chilwell,1631,0,96,True,2499994
10763,8013,M. Albrighton,Marc,Albrighton,1989-11-18,Marc Albrighton,1631,0,96,True,2499994
10764,192748,M. James,Matty,James,1991-07-22,Matty James,1631,0,96,True,2499994
10765,12829,J. Vardy,Jamie,Vardy,1987-01-11,Jamie Vardy,1631,0,96,True,2499994
10766,26150,R. Mahrez,Riyad,Mahrez,1991-02-21,Riyad Mahrez,1631,0,96,True,2499994
10767,277002,F. Diabaté,Fousseni,Diabaté,1995-10-18,Fousseni Diabaté,1631,0,33,False,2499994
10768,285508,K. Iheanacho,Kelechi Promise,Iheanacho,1996-03-10,Kelechi Promise Iheanacho,1631,0,32,False,2499994
10769,15054,M. Diouf,Mame Biram,Diouf,1987-12-16,Mame Biram Diouf,1639,0,66,True,2499994
10770,134,B. Martins Indi,Bruno,Martins Indi,1992-02-08,Bruno Martins Indi,1639,0,76,True,2499994
10771,15198,E. Choupo-Moting,Jean-Eric Maxim,Choupo-Moting,1989-03-23,Jean-Eric Maxim Choupo-Moting,1639,0,86,True,2499994
10772,49971,M. Bauer,Moritz,Bauer,1992-01-25,Moritz Bauer,1639,0,96,True,2499994
10773,207164,B. N'Diaye,Papa Alioune,N'Diaye,1990-10-27,Papa Alioune N'Diaye,1639,0,96,True,2499994
10774,58978,G. Cameron,Geoff,Cameron,1985-07-11,Geoff Cameron,1639,0,96,True,2499994
10775,49872,X. Shaqiri,Xherdan,Shaqiri,1991-10-10,Xherdan Shaqiri,1639,0,96,True,2499994
10776,92947,K. Stafylidis,Konstantinos,Stafylidis,1993-12-02,Konstantinos Stafylidis,1639,0,96,True,2499994
10777,8094,J. Butland,Jack,Butland,1993-03-10,Jack Butland,1639,0,96,True,2499994
